bar,open,high,low,close,volume,gpu_value,cpu_value,diff
46,86922.3,86999.7,86852.1,86965.0,3934.0,-229.89844,163.29688,393.1953
47,86973.7,87026.1,86973.7,87022.1,3649.0,-67.203125,10.203125,77.40625
48,87024.4,87024.4,86888.0,86937.6,4724.0,381.90625,-141.60156,523.5078
49,86937.7,86946.2,86784.8,86834.6,8186.0,401.6953,-18.5,420.1953
50,86834.1,86875.0,86816.4,86816.4,3229.0,-225.39844,84.796875,310.1953
51,86811.0,86811.0,86736.8,86747.7,8672.0,-307.70312,-50.492188,257.21094
52,86747.7,86754.9,86632.4,86663.7,10621.0,414.5,-15.3046875,429.8047
53,86662.6,86733.1,86656.0,86711.6,5251.0,-331.29688,131.89844,463.1953
54,86713.4,86797.0,86694.8,86776.0,8816.0,243.5,16.5,227.0
55,86771.9,86843.4,86754.9,86843.1,8289.0,319.89844,2.703125,317.1953
56,86839.4,86843.2,86788.6,86793.6,4040.0,714.0,-116.60156,830.60156
57,86791.6,86810.2,86771.6,86771.6,1637.0,125.0,27.5,97.5
58,86771.7,86775.9,86561.1,86561.5,18764.0,-122.30469,-188.10156,65.796875
59,86561.1,86653.2,86547.3,86632.5,11099.0,-275.78906,281.10156,556.8906
60,86623.2,86749.9,86578.5,86691.8,11360.0,-183.30469,-11.703125,171.60156
61,86692.1,86807.3,86674.1,86777.2,4944.0,239.0,26.109375,212.89062
62,86777.1,86912.6,86772.8,86888.4,31143.0,-211.60156,25.789062,237.39062
63,86890.1,86910.7,86847.2,86877.6,6761.0,315.60156,-121.99219,437.59375
64,86880.8,86880.8,86707.1,86707.1,6576.0,-282.20312,-159.70312,122.5
65,86703.9,87030.3,86664.3,87004.3,7093.0,79.19531,467.6953,388.5
66,87003.4,87029.3,86934.7,86960.8,9135.0,-622.59375,-340.6953,281.89844
67,86961.3,87031.1,86961.3,87016.8,6887.0,11.3984375,99.5,88.10156
68,87018.6,87098.9,86982.8,87042.9,4779.0,244.70312,-29.898438,274.60156
69,87042.8,87089.4,86993.0,87040.7,3567.0,54.796875,-28.296875,83.09375
70,87052.8,87151.8,87042.7,87146.3,5135.0,352.79688,107.78906,245.00781
71,87136.8,87202.0,87082.7,87141.6,9808.0,274.60156,-110.28906,384.89062
72,87141.5,87171.3,87077.6,87103.5,9815.0,-2.1953125,-33.40625,31.210938
73,87120.2,87156.4,87092.1,87139.0,6378.0,-17.507812,73.60156,91.109375
74,87127.1,87285.6,87127.1,87285.6,10418.0,3.90625,111.10156,107.19531
75,87286.3,87347.0,87230.6,87262.4,6640.0,135.60156,-169.80469,305.40625
76,87267.2,87304.4,87227.4,87265.9,7803.0,390.79688,26.703125,364.09375
77,87258.1,87397.0,87246.9,87381.6,5966.0,-77.09375,112.203125,189.29688
78,87379.2,87416.2,87350.2,87382.5,8104.0,-225.0,-114.80469,110.19531
79,87385.3,87385.3,87203.1,87206.5,8375.0,-375.40625,-176.89844,198.50781
80,87197.9,87269.5,87184.0,87255.9,5466.0,-147.59375,225.39844,372.9922
81,87257.0,87259.1,87077.1,87085.8,11182.0,16.796875,-219.5,236.29688
82,87078.5,87191.7,87067.9,87178.3,8493.0,4.296875,262.60156,258.3047
83,87179.5,87211.0,87081.9,87101.3,4100.0,83.30469,-169.5,252.80469
84,87101.5,87165.0,87084.1,87164.6,4103.0,-161.20312,140.30469,301.5078
85,87159.0,87263.8,87159.0,87263.8,7991.0,-329.10156,35.890625,364.9922
86,87263.8,87364.8,87257.3,87257.3,12821.0,-0.3984375,-105.69531,105.296875
87,87254.8,87272.0,87194.2,87201.1,4852.0,-70.30469,-49.695312,20.609375
88,87196.9,87344.5,87196.1,87273.3,9019.0,23.398438,128.39062,104.99219
89,87273.3,87299.0,87234.8,87282.5,4458.0,161.40625,-62.992188,224.39844
90,87282.4,87294.7,87186.6,87234.4,13604.0,-96.10156,-57.304688,38.796875
91,87234.5,87344.6,87234.5,87254.1,5698.0,-96.203125,67.80469,164.00781
92,87254.0,87260.8,87090.8,87090.8,4446.0,-45.5,-183.00781,137.50781
93,87088.6,87156.5,87058.1,87150.2,4771.0,-52.09375,222.71094,274.8047
94,87146.9,87224.5,87120.0,87136.1,7039.0,108.89844,-73.50781,182.40625
95,87147.1,87212.5,87021.3,87200.3,6592.0,27.203125,78.296875,51.09375
96,87208.9,87303.3,87188.9,87287.3,7835.0,-14.3984375,22.804688,37.203125
97,87292.2,87397.9,87289.2,87386.0,6161.0,70.69531,11.703125,58.992188
98,87393.5,87497.2,87393.5,87484.7,9223.0,19.40625,0.0,19.40625
99,87479.7,87499.9,87346.1,87346.1,5379.0,39.59375,-237.30469,276.89844
100,87346.2,87399.9,87346.2,87374.0,3442.0,-93.796875,166.5,260.29688
101,87368.5,87480.9,87358.2,87448.0,4521.0,-7.703125,46.101562,53.804688
102,87444.3,87446.4,87365.9,87396.3,4579.0,-457.09375,-125.703125,331.39062
103,87418.0,87425.2,87303.7,87303.7,4357.0,-892.71094,-40.890625,851.8203
104,87298.5,87299.3,87195.9,87228.9,6647.0,349.10156,17.789062,331.3125
105,87225.0,87274.1,87190.0,87274.1,6185.0,-199.39844,120.00781,319.40625
106,87269.8,87339.4,87262.9,87336.5,2842.0,188.60156,17.195312,171.40625
107,87332.8,87389.0,87309.1,87343.0,3113.0,-245.89844,-55.898438,190.0
108,87343.0,87361.8,87296.6,87357.5,5787.0,61.09375,8.0,53.09375
109,87367.3,87367.3,87300.2,87324.3,2920.0,387.8047,-47.703125,435.5078
110,87324.1,87420.1,87299.5,87391.6,3281.0,466.89844,100.50781,366.39062
111,87387.3,87426.6,87367.6,87367.6,3299.0,-27.695312,-91.30469,63.609375
112,87370.5,87434.3,87366.8,87434.3,5919.0,402.29688,90.69531,311.60156
113,87441.1,87441.1,87327.1,87348.1,4270.0,717.3047,-152.89062,870.1953
114,87348.0,87402.0,87325.2,87387.7,2276.0,-217.0,125.796875,342.79688
115,87379.9,87435.9,87357.2,87418.0,3605.0,-170.70312,-9.3046875,161.39844
116,87412.0,87412.0,87284.7,87319.5,3262.0,-415.8047,-128.79688,287.0078
117,87323.4,87333.8,87269.7,87269.7,3139.0,498.3047,48.703125,449.60156
118,87268.0,87268.0,87192.3,87228.9,4089.0,-316.10156,8.9921875,325.09375
119,87233.8,87283.9,87226.1,87283.9,1985.0,-204.79688,95.80469,300.60156
120,87283.9,87334.5,87282.3,87327.1,2113.0,-185.40625,-11.796875,173.60938
121,87327.1,87342.2,87293.3,87342.2,2732.0,-234.09375,-28.101562,205.99219
122,87346.3,87440.5,87267.0,87267.0,4450.0,166.59375,-90.30469,256.89844
123,87267.0,87291.5,87154.6,87233.4,12040.0,75.30469,41.601562,33.703125
124,87229.9,87343.2,87223.0,87322.4,6250.0,-360.90625,122.60156,483.5078
125,87321.5,87395.6,87312.0,87383.6,3558.0,214.60156,-27.796875,242.39844
126,87388.6,87466.1,87370.7,87449.7,5254.0,-229.79688,4.8984375,234.69531
127,87450.7,87466.7,87295.4,87343.6,16226.0,-11.8984375,-172.20312,160.30469
128,87356.8,87381.6,87285.9,87330.1,8568.0,-110.203125,92.60156,202.80469
129,87339.4,87339.4,87218.9,87218.9,4133.0,49.695312,-97.703125,147.39844
130,87202.4,87283.3,87168.3,87237.2,3723.0,-537.09375,129.50781,666.60156
131,87239.7,87262.3,87175.9,87235.0,3241.0,360.09375,-20.507812,380.60156
132,87247.9,87259.9,87183.5,87198.4,4240.0,-452.59375,-34.398438,418.1953
133,87205.2,87233.0,87176.7,87185.5,1926.0,-132.20312,23.703125,155.90625
134,87182.6,87182.6,87080.3,87157.2,6053.0,719.8047,-15.3984375,735.2031
135,87147.5,87234.0,87147.5,87233.0,3708.0,-145.79688,104.09375,249.89062
136,87229.2,87275.8,87143.6,87155.3,7892.0,449.1953,-153.5,602.6953
137,87155.4,87198.1,87005.4,87017.6,15190.0,-12.0,-59.992188,47.992188
138,87018.5,87075.7,87005.2,87075.7,9681.0,692.90625,195.79688,497.10938
139,87068.2,87068.2,86884.7,86918.4,9446.0,97.09375,-215.40625,312.5
140,86923.9,86925.9,86830.4,86912.9,6178.0,353.5,151.80469,201.69531
141,86915.6,87056.8,86915.6,87049.1,8672.0,-238.69531,141.70312,380.39844
142,87049.1,87251.5,87049.1,87242.7,7613.0,563.2969,57.398438,505.89844
143,87227.2,87331.2,87227.2,87306.4,14326.0,214.29688,-129.90625,344.20312
144,87306.3,87306.3,87113.3,87159.9,50306.0,-285.29688,-210.19531,75.10156
145,87164.3,87203.0,87143.6,87181.7,14310.0,524.89844,168.30469,356.59375
146,87183.5,87394.7,87183.5,87356.0,7122.0,-113.39844,152.49219,265.89062
147,87368.6,87397.5,87249.7,87268.0,3750.0,-68.10156,-262.29688,194.19531
148,87266.5,87266.5,87183.7,87217.1,3825.0,-350.60156,37.101562,387.70312
149,87200.8,87325.8,87200.8,87286.3,5999.0,-266.9922,120.09375,387.08594
150,87278.5,87324.1,87270.8,87315.4,3828.0,187.69531,-40.09375,227.78906
151,87315.5,87327.8,87211.1,87211.1,2126.0,-338.40625,-133.39844,205.00781
152,87207.4,87207.4,87079.5,87094.4,6031.0,-436.6953,-12.40625,424.28906
153,87111.9,87161.5,87092.5,87128.8,4104.0,-121.89844,151.10156,273.0
154,87116.6,87131.4,87081.3,87081.3,2055.0,-112.10156,-81.89844,30.203125
155,87080.0,87080.0,86926.0,86933.7,4617.0,-188.30469,-100.09375,88.21094
156,86946.5,87017.3,86910.8,87017.3,4854.0,78.703125,231.1875,152.48438
157,87023.3,87069.6,86971.3,87004.0,3525.0,-205.89844,-96.890625,109.00781
158,87004.9,87153.3,87004.9,87103.2,7838.0,-117.60156,112.5,230.10156
159,87098.0,87153.9,87067.0,87098.1,2920.0,7.0,-104.30469,111.30469
160,87101.9,87141.3,87089.1,87089.1,6354.0,-582.0,-3.8984375,578.10156
161,87088.1,87152.0,87075.8,87148.2,2718.0,-137.59375,68.10156,205.69531
162,87148.2,87220.1,87142.5,87220.1,3075.0,818.09375,12.796875,805.2969
163,87226.1,87260.8,87217.8,87243.1,2324.0,1045.3984,-48.898438,1094.2969
164,87250.2,87250.2,87197.9,87236.4,2364.0,198.70312,-29.703125,228.40625
165,87239.3,87340.2,87231.4,87340.1,3636.0,518.3047,110.40625,407.89844
166,87331.3,87331.3,87163.4,87212.3,16197.0,158.79688,-231.50781,390.3047
167,87209.9,87275.8,87209.9,87275.7,6730.0,40.898438,191.21094,150.3125
168,87266.9,87281.3,87238.0,87241.9,3204.0,202.29688,-97.21094,299.5078
169,87240.0,87266.2,87151.5,87151.5,3662.0,103.10156,-56.59375,159.69531
170,87144.2,87230.2,87144.2,87230.2,2223.0,683.40625,169.10156,514.3047
171,87221.2,87257.5,87178.1,87211.1,3237.0,1105.7969,-97.80469,1203.6016
172,87215.6,87223.3,87083.0,87083.0,6893.0,-942.89844,-109.0,833.89844
173,87081.0,87085.5,86996.2,87006.1,7449.0,-1218.2031,51.203125,1269.4062
174,87003.5,87043.2,87003.5,87043.1,6087.0,-359.20312,113.89844,473.10156
175,87048.4,87072.2,87023.0,87055.9,3957.0,2.203125,-24.203125,26.40625
176,87062.6,87110.1,87036.0,87042.7,3693.0,67.39844,-25.992188,93.390625
177,87048.3,87113.2,87048.3,87113.2,3309.0,117.10156,83.69531,33.40625
178,87113.2,87170.8,87084.3,87104.6,2723.0,-28.296875,-79.10156,50.804688
179,87104.6,87104.6,87035.5,87052.0,4439.0,-99.5,-44.0,55.5
180,87046.0,87068.7,87030.2,87033.0,1778.0,-439.20312,33.601562,472.8047
181,87034.8,87046.3,87000.5,87004.0,2719.0,-552.5,-10.0,542.5
182,87001.9,87003.2,86893.3,86893.3,8052.0,383.09375,-81.703125,464.79688
183,86893.3,86991.3,86885.6,86970.4,5381.0,-72.390625,187.80469,260.1953
184,86976.8,86988.5,86935.2,86935.2,6084.0,249.5,-112.296875,361.79688
185,86935.1,86936.0,86728.6,86737.0,15394.0,-669.0078,-163.00781,506.0
186,86737.0,86809.0,86600.0,86688.9,33820.0,476.40625,150.10156,326.3047
187,86691.1,86839.5,86691.1,86833.1,5536.0,557.09375,192.30469,364.78906
188,86830.6,86913.0,86830.6,86846.2,7789.0,142.10156,-131.10156,273.20312
189,86839.2,86842.7,86651.1,86659.8,12443.0,-752.7969,-199.50781,553.28906
190,86672.6,86716.7,86653.2,86716.7,4318.0,1121.8984,243.3125,878.58594
191,86721.4,86721.4,86618.2,86643.8,3803.0,-98.0,-129.8125,31.8125
192,86646.7,86660.6,86403.9,86496.2,24834.0,-598.89844,-74.6875,524.21094
193,86500.8,86584.7,86418.7,86453.0,17044.0,409.60156,104.390625,305.21094
194,86455.9,86497.4,86401.9,86444.9,7346.0,-325.5,35.101562,360.60156
195,86440.1,86555.3,86408.2,86526.5,4643.0,-216.10156,89.703125,305.8047
196,86526.5,86618.0,86492.5,86541.7,8116.0,-684.2969,-66.39844,617.89844
197,86535.9,86535.9,86402.0,86402.1,4754.0,-767.0,-154.80469,612.1953
198,86410.8,86438.8,86176.2,86180.7,17726.0,-143.60156,-81.796875,61.804688
199,86180.7,86411.4,86180.7,86403.0,18165.0,213.79688,443.6953,229.89844
200,86403.7,86516.5,86308.2,86516.5,9042.0,-1249.6016,-108.796875,1140.8047
201,86520.8,86776.4,86520.8,86756.3,28362.0,539.3047,126.296875,413.0078
202,86747.8,86747.8,86580.5,86610.5,10924.0,106.89844,-385.59375,492.4922
203,86610.4,86780.8,86590.9,86748.0,15765.0,27.296875,283.29688,256.0
204,86748.0,86786.9,86667.8,86706.6,4021.0,116.89844,-178.89844,295.79688
205,86703.3,86798.4,86669.7,86731.1,5333.0,220.71094,65.89844,154.8125
206,86722.3,86722.3,86635.2,86676.4,11247.0,38.992188,-79.203125,118.19531
207,86694.1,86698.7,86556.8,86579.7,4820.0,337.20312,-41.992188,379.1953
208,86571.2,86596.5,86552.1,86578.7,3897.0,71.89844,95.69531,23.796875
209,86574.5,86660.9,86495.6,86495.6,9383.0,742.5,-82.10156,824.60156
210,86495.8,86508.7,86253.3,86398.1,9546.0,299.5,-14.3984375,313.89844
211,86398.1,86542.0,86398.1,86528.6,8732.0,58.09375,228.0,169.90625
212,86531.9,86568.2,86352.6,86352.8,9250.0,364.71094,-306.3047,671.0156
213,86377.2,86444.9,86317.1,86433.1,8618.0,18.195312,256.10938,237.91406
214,86428.1,86534.8,86383.7,86524.9,4693.0,954.3047,11.4921875,942.8125
215,86525.0,86670.4,86509.6,86589.1,7676.0,336.89062,-27.59375,364.48438
216,86578.0,86640.7,86530.3,86562.6,5424.0,35.304688,-90.703125,126.00781
217,86559.3,86609.8,86391.6,86395.6,13155.0,531.39844,-140.5,671.89844
218,86404.0,86468.1,86379.2,86466.4,3063.0,-344.0,237.79688,581.7969
219,86466.4,86488.8,86301.9,86347.8,9455.0,-214.70312,-189.39844,25.304688
220,86357.6,86492.7,86353.3,86484.3,4486.0,117.203125,255.10156,137.89844
221,86475.5,86483.5,86409.6,86432.5,7786.0,-550.4922,-188.29688,362.1953
222,86432.5,86488.2,86357.0,86447.1,5794.0,306.6953,66.39844,240.29688
223,86438.5,86438.5,86282.0,86331.4,7853.0,-189.5,-130.30469,59.195312
224,86328.9,86352.0,85852.6,85882.9,137327.0,-883.10156,-332.79688,550.3047
225,85887.1,86099.9,85852.2,86006.9,21941.0,-191.89844,572.5,764.39844
226,86007.0,86190.6,86007.0,86186.3,11137.0,-285.8047,55.398438,341.20312
227,86187.5,86250.8,86051.9,86138.2,10003.0,-750.1953,-227.49219,522.7031
228,86153.7,86259.6,86135.6,86209.9,8193.0,-105.296875,119.78906,225.08594
229,86209.9,86234.3,86131.4,86162.9,4426.0,-584.2031,-118.69531,465.5078
230,86167.4,86250.8,86140.2,86152.9,9285.0,-248.69531,37.0,285.6953
231,86169.3,86169.3,85990.9,86043.0,9036.0,-312.10938,-99.89844,212.21094
232,86033.5,86036.6,85656.5,85703.8,56064.0,-174.60156,-229.30469,54.703125
233,85703.9,85852.2,85703.9,85767.8,27207.0,515.3047,403.20312,112.10156
234,85762.0,85850.4,85727.8,85815.1,7963.0,539.60156,-16.695312,556.2969
235,85832.0,85832.0,85600.1,85702.0,20876.0,112.296875,-160.40625,272.70312
236,85701.9,85803.3,85600.1,85627.9,31337.0,53.804688,39.0,14.8046875
237,85624.6,85683.4,85558.8,85574.3,29383.0,262.59375,20.5,242.09375
238,85574.0,85631.1,85473.9,85502.9,21038.0,514.39844,-17.796875,532.1953
239,85529.6,85593.1,85345.5,85439.8,37207.0,469.5078,8.296875,461.21094
240,85439.7,85659.3,85427.1,85647.1,10836.0,169.19531,270.40625,101.21094
241,85625.5,85680.6,85510.3,85680.6,6731.0,373.10156,-173.80469,546.90625
242,85680.5,85680.9,85575.1,85613.4,6608.0,30.601562,-100.703125,131.30469
243,85626.1,85699.9,85549.1,85575.0,10137.0,-330.60156,28.804688,359.40625
244,85598.0,85715.5,85572.4,85672.9,7328.0,-370.20312,136.29688,506.5
245,85673.0,85999.4,85673.0,85932.5,15574.0,-30.398438,161.70312,192.10156
246,85934.9,86054.4,85926.3,85992.9,11959.0,-30.203125,-199.20312,169.0
247,86000.8,86040.4,85902.2,85936.9,8689.0,-136.59375,-116.39844,20.195312
248,85937.8,86035.6,85926.0,86014.1,10299.0,-323.5,133.20312,456.70312
249,86025.2,86025.2,85833.7,85839.4,5731.0,-154.0,-251.90625,97.90625
250,85839.5,85941.5,85839.4,85930.4,4302.0,-90.30469,265.70312,356.0078
251,85921.9,85930.2,85830.6,85879.7,6486.0,-40.796875,-141.69531,100.89844
252,85896.6,85930.0,85835.3,85912.9,4643.0,-31.398438,83.890625,115.28906
253,85912.0,85912.0,85813.0,85827.0,2945.0,-429.60156,-119.09375,310.5078
254,85829.2,85829.2,85720.1,85774.1,4394.0,152.29688,33.0,119.296875
255,85783.3,85943.9,85783.3,85942.9,5970.0,-365.79688,221.69531,587.4922
256,85925.4,85974.4,85701.9,85718.3,10857.0,123.40625,-393.39844,516.8047
257,85718.3,85718.7,85533.6,85565.1,10773.0,-270.0078,71.40625,341.41406
258,85565.1,85646.5,85544.6,85624.6,4371.0,-12.59375,212.69531,225.28906
259,85624.7,85642.1,85466.0,85526.5,10898.0,709.59375,-157.60156,867.1953
260,85510.1,85640.6,85480.2,85621.2,6778.0,299.0,192.80469,106.19531
261,85621.2,85773.2,85621.2,85727.2,7407.0,438.60156,11.296875,427.3047
262,85729.2,85785.5,85703.8,85785.5,9769.0,-76.203125,-47.703125,28.5
263,85785.6,85804.4,85650.4,85658.2,8415.0,547.90625,-185.59375,733.5
264,85657.3,85657.3,85495.8,85533.1,4775.0,-328.10156,2.1953125,330.29688
265,85534.1,85579.5,85432.9,85462.1,9237.0,253.5,54.101562,199.39844
266,85469.8,85567.3,85445.9,85535.4,10767.0,22.195312,144.29688,122.10156
267,85533.0,85579.6,85487.1,85487.2,2838.0,250.0,-121.49219,371.4922
268,85481.1,85625.0,85474.8,85612.1,6635.0,405.79688,173.09375,232.70312
269,85604.5,85711.2,85604.5,85687.9,6297.0,-289.4922,-49.101562,240.39062
270,85687.5,85792.8,85609.7,85792.8,6186.0,-58.398438,29.101562,87.5
271,85800.0,85853.5,85674.6,85701.6,7363.0,-360.90625,-196.09375,164.8125
272,85704.4,85796.4,85675.8,85759.0,4660.0,288.60156,148.59375,140.00781
273,85759.1,85772.3,85654.9,85654.9,4528.0,-327.39844,-161.5,165.89844
274,85663.4,85663.4,85579.3,85613.0,4202.0,160.20312,62.203125,98.0
275,85617.9,85650.0,85577.4,85630.5,2748.0,-142.60156,59.398438,202.0
276,85642.8,85944.7,85642.2,85944.6,6701.0,192.0,296.60156,104.60156
277,85933.7,85994.8,85778.8,85800.3,9326.0,-110.5,-458.40625,347.90625
278,85794.2,85898.8,85778.1,85867.2,8023.0,-391.89844,211.21094,603.1094
279,85855.5,85914.1,85800.5,85871.9,6588.0,-61.90625,-62.210938,0.3046875
280,85866.2,86031.3,85852.7,85988.0,11707.0,-298.29688,111.40625,409.70312
281,85988.0,86090.0,85977.8,86068.3,5521.0,-123.296875,-35.804688,87.49219
282,86062.7,86078.8,86009.1,86047.9,4429.0,-620.7969,-100.69531,520.10156
283,86058.4,86129.3,86037.8,86071.8,4974.0,129.28906,44.296875,84.99219
284,86067.5,86108.6,86045.0,86058.0,3915.0,-166.5,-37.695312,128.80469
285,86058.0,86125.1,86053.1,86063.0,4532.0,153.30469,18.796875,134.50781
286,86062.2,86062.2,85998.7,85998.7,2655.0,-253.70312,-69.296875,184.40625
287,85999.1,86071.6,85999.0,86045.6,4464.0,71.80469,111.19531,39.390625
288,86053.5,86057.0,85921.6,85951.1,5981.0,3697.8984,-141.39844,3839.2969
289,85957.7,85994.0,85936.4,85974.5,3532.0,-307.70312,117.89844,425.60156
290,85967.0,85997.2,85936.1,85997.2,6763.0,127.5,-0.6953125,128.19531
291,85997.2,86001.5,85941.1,85958.6,3057.0,162.90625,-61.304688,224.21094
292,85971.0,86022.3,85971.0,85995.9,4989.0,48.492188,75.89844,27.40625
293,85983.3,85996.5,85935.9,85962.2,5489.0,-96.49219,-70.99219,25.5
294,85966.3,85986.7,85891.4,85922.4,8574.0,0.703125,-6.109375,6.8125
295,85918.2,85984.1,85918.2,85975.6,6319.0,-368.0078,93.00781,461.01562
296,85962.7,85986.5,85945.6,85961.5,4096.0,274.3047,-67.30469,341.60938
297,85962.6,86028.1,85961.3,86020.9,4533.0,-52.804688,73.5,126.30469
298,86019.2,86020.8,85968.5,85968.5,2496.0,-3828.2969,-111.796875,3716.5
299,85964.2,85964.2,85817.3,85832.3,3535.0,282.5,-83.80469,366.3047
300,85817.3,85865.2,85798.6,85861.3,10066.0,191.80469,165.20312,26.601562
301,85863.3,85863.3,85794.8,85802.0,9386.0,85.28906,-88.296875,173.58594
302,85800.1,85864.7,85765.8,85810.0,5590.0,403.8047,67.296875,336.5078
303,85810.1,85859.5,85810.1,85828.0,3362.0,346.10156,10.0,336.10156
304,85822.3,85860.8,85822.1,85831.6,5387.0,-185.80469,-14.3984375,171.40625
305,85822.8,85888.9,85697.6,85697.6,6473.0,536.8047,-137.60156,674.40625
306,85695.3,85766.4,85656.3,85766.1,10213.0,-351.70312,202.5,554.2031
307,85766.5,85852.0,85671.8,85693.6,3404.0,375.40625,-141.0,516.40625
308,85702.2,85723.8,85620.9,85622.9,5585.0,219.29688,1.796875,217.5
309,85644.7,85647.0,85622.9,85623.0,3111.0,-106.203125,70.80469,177.00781
310,85631.0,85665.0,85631.0,85636.9,4084.0,-55.5,13.796875,69.296875
311,85636.1,85707.5,85636.1,85703.2,4418.0,-361.29688,52.40625,413.70312
312,85707.8,85771.7,85707.8,85711.1,2704.0,-34.0,-58.40625,24.40625
313,85711.1,85769.9,85687.0,85752.4,4256.0,-169.70312,33.398438,203.10156
314,85748.2,85823.4,85698.3,85698.3,4213.0,56.601562,-95.39844,152.0
315,85698.2,85706.7,85631.2,85631.2,4632.0,-290.79688,-12.9921875,277.8047
316,85632.3,85754.7,85625.5,85739.9,3221.0,443.5,175.78906,267.71094
317,85747.2,85816.0,85691.2,85715.2,4803.0,-405.40625,-133.39062,272.01562
318,85722.2,85737.1,85632.0,85659.7,3118.0,-33.0,-30.804688,2.1953125
319,85661.6,85687.8,85644.3,85668.9,5380.0,55.203125,64.69531,9.4921875
320,85664.7,85768.7,85664.7,85768.7,3704.0,28.195312,90.609375,62.414062
321,85775.8,85825.9,85674.0,85674.0,4334.0,193.60156,-194.50781,388.10938
322,85661.1,85722.1,85629.1,85722.1,3253.0,-219.29688,142.80469,362.10156
323,85718.0,85751.9,85661.0,85667.1,3712.0,-4.8046875,-103.10156,98.296875
324,85667.1,85696.1,85603.6,85696.1,4164.0,-30.898438,84.0,114.89844
325,85682.4,85804.0,85669.9,85767.0,16307.0,79.0,41.898438,37.101562
326,85759.8,85850.0,85747.8,85850.0,3203.0,-583.7969,12.1015625,595.89844
327,85854.0,85901.0,85835.9,85835.9,3468.0,-81.203125,-97.10156,15.8984375
328,85832.3,85889.4,85832.3,85889.4,4198.0,447.0,67.60156,379.39844
329,85890.3,85902.1,85825.9,85852.1,3332.0,-176.09375,-90.796875,85.296875
330,85852.1,85930.9,85852.1,85878.5,3155.0,-259.10156,63.695312,322.79688
331,85874.2,85874.2,85692.2,85700.0,4425.0,2.703125,-204.89844,207.60156
332,85699.9,85699.9,85474.5,85474.5,8504.0,166.19531,-47.0,213.19531
333,85473.9,85526.3,85420.3,85486.2,9694.0,-264.1953,237.20312,501.39844
334,85501.5,85604.9,85480.8,85572.9,10546.0,-227.89844,74.99219,302.89062
335,85568.5,85583.0,85450.0,85493.9,6985.0,-142.80469,-165.69531,22.890625
336,85489.0,85582.8,85474.2,85555.8,32121.0,397.09375,140.89844,256.1953
337,85555.7,85555.7,85450.0,85476.3,4223.0,481.60938,-141.39844,623.0078
338,85480.4,85523.9,85469.1,85472.7,7586.0,-465.60156,75.90625,541.5078
339,85469.1,85523.7,85427.6,85442.0,8565.0,-81.203125,-27.109375,54.09375
340,85442.0,85567.2,85442.0,85514.8,5399.0,309.5,103.5,206.0
341,85512.3,85561.3,85399.6,85561.3,6553.0,-202.60156,-26.296875,176.30469
342,85553.0,85729.4,85524.2,85654.8,5704.0,176.89844,47.0,129.89844
343,85654.9,85931.1,85654.9,85913.5,16924.0,305.39844,165.20312,140.19531
344,85914.5,86012.0,85878.8,85878.8,10279.0,637.89844,-293.40625,931.3047
345,85883.0,85996.5,85883.0,85948.5,6728.0,148.80469,104.40625,44.398438
346,85950.9,85979.7,85879.3,85879.3,3159.0,-129.29688,-138.90625,9.609375
347,85875.2,85875.2,85723.7,85741.6,6791.0,-311.40625,-68.49219,242.91406
348,85745.6,85828.9,85745.6,85783.2,3525.0,-37.695312,179.29688,216.99219
349,85762.6,85807.2,85753.7,85778.3,2848.0,129.79688,-46.507812,176.30469
350,85768.1,85816.5,85768.1,85816.5,4345.0,-111.796875,43.109375,154.90625
351,85816.6,85888.1,85804.1,85871.0,3167.0,146.60156,16.296875,130.30469
352,85863.5,85912.7,85846.6,85887.0,7238.0,-132.5,-38.5,94.0
353,85889.3,85957.3,85854.7,85957.3,2948.0,11.0,54.296875,43.296875
354,85957.2,86040.2,85954.5,86032.3,5187.0,-593.60156,4.703125,598.3047
355,86032.3,86077.6,86003.0,86058.2,4787.0,69.89844,-49.09375,118.99219
356,86056.2,86121.1,86056.1,86056.2,4706.0,467.70312,-27.90625,495.60938
357,86067.6,86115.4,86056.1,86056.1,3744.0,-126.5,1.8984375,128.39844
358,86056.0,86056.0,85994.5,86026.6,2311.0,289.6953,-29.398438,319.09375
359,86026.5,86060.7,86012.3,86059.4,3384.0,234.40625,62.296875,172.10938
360,86052.5,86089.3,86026.7,86087.3,3147.0,-23.398438,-4.8984375,18.5
361,86087.2,86164.4,86012.3,86022.5,4912.0,21.492188,-92.69531,114.1875
362,86015.4,86086.4,85968.9,86082.1,4110.0,37.203125,124.39844,87.19531
363,86062.7,86078.7,86027.4,86062.1,2589.0,81.30469,-79.60156,160.90625
364,86068.1,86117.8,86020.7,86040.4,3568.0,369.6953,-1.703125,371.39844
365,86040.5,86048.8,85957.1,85980.7,3070.0,-49.898438,-37.992188,11.90625
366,85978.0,86169.3,85967.8,86135.8,4361.0,-443.3047,214.78906,658.09375
367,86135.8,86248.1,86031.1,86060.6,6480.0,-205.09375,-230.28906,25.195312
368,86056.3,86067.4,86014.9,86014.9,2417.0,7.703125,29.492188,21.789062
369,86010.6,86130.3,86010.6,86121.1,5066.0,-41.90625,151.90625,193.8125
370,86116.7,86126.7,86075.7,86095.0,4595.0,-17.804688,-132.30469,114.5
371,86092.5,86129.6,86060.8,86069.6,2470.0,83.703125,0.703125,83.0
