bar,open,high,low,close,volume,gpu_value,cpu_value,diff
21,87343.4,87344.0,87227.3,87256.3,12379.0,-977136.5,6379.837,983516.3
22,87252.7,87420.8,87252.7,87392.1,3767.0,-330192.5,8860.706,339053.22
23,87392.1,87404.4,87287.0,87371.4,6300.0,-526512.75,11618.922,538131.7
24,87372.5,87475.6,87339.6,87471.7,3668.0,-526512.75,15076.635,541589.4
25,87471.1,87484.4,87403.9,87439.2,2831.0,-526512.75,14728.805,541241.56
26,87436.2,87436.2,87315.9,87370.4,3545.0,-526512.75,14395.691,540908.44
27,87363.6,87377.7,87303.3,87303.3,4063.0,-936582.1,10332.691,946914.8
28,87303.2,87318.1,87204.0,87204.0,3420.0,-936582.1,6912.691,943494.8
29,87200.9,87280.4,87200.9,87257.5,3839.0,-936582.1,8540.191,945122.3
30,87263.5,87278.8,87211.2,87226.8,13526.0,-1.1776212e+06,1255.0369,1.1788762e+06
31,87226.1,87258.0,87206.6,87206.6,2066.0,-1.1776212e+06,-810.96313,1.1768102e+06
32,87205.6,87205.6,87154.6,87173.2,5683.0,-1.1776212e+06,-2348.368,1.1752729e+06
33,87173.3,87298.7,87173.3,87286.8,7188.0,-1.182938e+06,3474.754,1.1864128e+06
34,87283.7,87286.9,87182.4,87186.8,7126.0,-5.451206e+06,-3051.375,5.4481545e+06
35,87183.8,87183.8,87080.0,87080.0,7382.0,-4.7478515e+06,-10433.375,4.737418e+06
36,87080.0,87113.9,86878.6,86895.9,34739.0,-5.4090695e+06,-40064.99,5.3690045e+06
37,86901.3,86939.1,86776.4,86781.0,17855.0,-4.9680445e+06,-56910.04,4.9111345e+06
38,86790.1,86895.4,86767.0,86877.6,13092.0,-5.392258e+06,-47447.316,5.3448105e+06
39,86877.7,86894.4,86752.5,86799.2,5481.0,-5.392258e+06,-49320.387,5.3429375e+06
40,86806.7,86985.6,86797.5,86985.6,5524.0,-5.392258e+06,-43796.387,5.3484615e+06
41,86985.6,87091.2,86985.6,87037.7,6819.0,-6.2335585e+06,-43886.688,6.189672e+06
42,87042.2,87085.2,87006.2,87022.0,9574.0,-6.2335585e+06,-49631.844,6.1839265e+06
43,87016.0,87059.1,86992.0,87055.7,4562.0,-7.7559305e+06,-45531.938,7.7103985e+06
44,87037.1,87118.4,87034.5,87034.5,4385.0,-7.8181675e+06,-49916.938,7.7682505e+06
45,87034.0,87079.4,86918.0,86918.1,5614.0,-7.8181675e+06,-55523.875,7.7626435e+06
46,86922.3,86999.7,86852.1,86965.0,3934.0,-8.3202465e+06,-53439.746,8.266807e+06
47,86973.7,87026.1,86973.7,87022.1,3649.0,-8.517758e+06,-50347.863,8.46741e+06
48,87024.4,87024.4,86888.0,86937.6,4724.0,-8.517758e+06,-51636.08,8.466122e+06
49,86937.7,86946.2,86784.8,86834.6,8186.0,-8.517758e+06,-54770.215,8.462988e+06
50,86834.1,86875.0,86816.4,86816.4,3229.0,-8.499097e+06,-57999.215,8.441098e+06
51,86811.0,86811.0,86736.8,86747.7,8672.0,-8.711397e+06,-64122.023,8.647275e+06
52,86747.7,86754.9,86632.4,86663.7,10621.0,-8.711397e+06,-69314.664,8.642082e+06
53,86662.6,86733.1,86656.0,86711.6,5251.0,-8.711397e+06,-66992.18,8.644405e+06
54,86713.4,86797.0,86694.8,86776.0,8816.0,-8.699027e+06,-61799.08,8.637228e+06
55,86771.9,86843.4,86754.9,86843.1,8289.0,-8.699027e+06,-53565.69,8.645461e+06
56,86839.4,86843.2,86788.6,86793.6,4040.0,-8.699027e+06,-56865.785,8.642161e+06
57,86791.6,86810.2,86771.6,86771.6,1637.0,-8.63678e+06,-58502.785,8.578277e+06
58,86771.7,86775.9,86561.1,86561.5,18764.0,-8.64206e+06,-77197.17,8.564863e+06
59,86561.1,86653.2,86547.3,86632.5,11099.0,8.7089e+07,-70437.555,8.715944e+07
60,86623.2,86749.9,86578.5,86691.8,11360.0,8.703034e+07,-66779.305,8.709711e+07
61,86692.1,86807.3,86674.1,86777.2,4944.0,8.703034e+07,-64069.37,8.709441e+07
62,86777.1,86912.6,86772.8,86888.4,31143.0,8.703034e+07,-43709.383,8.707405e+07
63,86890.1,86910.7,86847.2,86877.6,6761.0,8.703034e+07,-43997.19,8.707434e+07
64,86880.8,86880.8,86707.1,86707.1,6576.0,8.702966e+07,-50573.19,8.708024e+07
65,86703.9,87030.3,86664.3,87004.3,7093.0,8.702966e+07,-44487.94,8.707415e+07
66,87003.4,87029.3,86934.7,86960.8,9135.0,8.672244e+07,-48583.15,8.677102e+07
67,86961.3,87031.1,86961.3,87016.8,6887.0,8.672244e+07,-44518.777,8.676696e+07
68,87018.6,87098.9,86982.8,87042.9,4779.0,8.672244e+07,-44349.95,8.676679e+07
69,87042.8,87089.4,86993.0,87040.7,3567.0,8.6343e+07,-44386.664,8.6387384e+07
70,87052.8,87151.8,87042.7,87146.3,5135.0,8.6343e+07,-39769.43,8.638277e+07
71,87136.8,87202.0,87082.7,87141.6,9808.0,8.6343e+07,-39892.75,8.63829e+07
72,87141.5,87171.3,87077.6,87103.5,9815.0,8.637034e+07,-44281.797,8.6414616e+07
73,87120.2,87156.4,87092.1,87139.0,6378.0,8.637034e+07,-41355.51,8.641169e+07
74,87127.1,87285.6,87127.1,87285.6,10418.0,8.608882e+07,-30937.514,8.611975e+07
75,87286.3,87347.0,87230.6,87262.4,6640.0,8.8155736e+07,-33949.78,8.818969e+07
76,87267.2,87304.4,87227.4,87265.9,7803.0,8.8155736e+07,-33949.78,8.818969e+07
77,87258.1,87397.0,87246.9,87381.6,5966.0,8.6912056e+07,-29207.846,8.694126e+07
78,87379.2,87416.2,87350.2,87382.5,8104.0,8.66995e+07,-29380.516,8.672889e+07
79,87385.3,87385.3,87203.1,87206.5,8375.0,8.600134e+07,-37443.082,8.603878e+07
80,87197.9,87269.5,87184.0,87255.9,5466.0,8.600134e+07,-33716.17,8.6035064e+07
81,87257.0,87259.1,87077.1,87085.8,11182.0,8.600134e+07,-43829.703,8.6045176e+07
82,87078.5,87191.7,87067.9,87178.3,8493.0,8.581659e+07,-37176.04,8.585377e+07
83,87179.5,87211.0,87081.9,87101.3,4100.0,8.7001656e+07,-40043.93,8.70417e+07
84,87101.5,87165.0,87084.1,87164.6,4103.0,8.676048e+07,-35981.344,8.679646e+07
85,87159.0,87263.8,87159.0,87263.8,7991.0,8.622585e+07,-27990.346,8.625384e+07
86,87263.8,87364.8,87257.3,87257.3,12821.0,8.656374e+07,-40811.344,8.660455e+07
87,87254.8,87272.0,87194.2,87201.1,4852.0,8.640796e+07,-44802.867,8.645276e+07
88,87196.9,87344.5,87196.1,87273.3,9019.0,8.640796e+07,-44438.688,8.64524e+07
89,87273.3,87299.0,87234.8,87282.5,4458.0,8.640796e+07,-42272.074,8.645023e+07
90,87282.4,87294.7,87186.6,87234.4,13604.0,8.640796e+07,-43846.113,8.645181e+07
91,87234.5,87344.6,87234.5,87254.1,5698.0,8.62111e+07,-47515.266,8.6258616e+07
92,87254.0,87260.8,87090.8,87090.8,4446.0,8.62111e+07,-51961.266,8.6263064e+07
93,87088.6,87156.5,87058.1,87150.2,4771.0,8.62111e+07,-47800.895,8.6258904e+07
94,87146.9,87224.5,87120.0,87136.1,7039.0,8.62111e+07,-52670.727,8.626378e+07
95,87147.1,87212.5,87021.3,87200.3,6592.0,8.608951e+07,-46920.168,8.613643e+07
96,87208.9,87303.3,87188.9,87287.3,7835.0,8.578911e+07,-41276.805,8.583039e+07
97,87292.2,87397.9,87289.2,87386.0,6161.0,8.526122e+07,-36464.645,8.529768e+07
98,87393.5,87497.2,87393.5,87484.7,9223.0,8.621472e+07,-29465.06,8.6244184e+07
99,87479.7,87499.9,87346.1,87346.1,5379.0,8.6071784e+07,-34844.06,8.610663e+07
100,87346.2,87399.9,87346.2,87374.0,3442.0,8.6071784e+07,-34722.367,8.6106504e+07
101,87368.5,87480.9,87358.2,87448.0,4521.0,8.6106344e+07,-32625.807,8.613897e+07
102,87444.3,87446.4,87365.9,87396.3,4579.0,8.531154e+07,-33746.56,8.534528e+07
103,87418.0,87425.2,87303.7,87303.7,4357.0,8.551634e+07,-38103.56,8.555444e+07
104,87298.5,87299.3,87195.9,87228.9,6647.0,8.551634e+07,-40507.73,8.555684e+07
105,87225.0,87274.1,87190.0,87274.1,6185.0,8.5468e+07,-34322.73,8.550232e+07
106,87269.8,87339.4,87262.9,87336.5,2842.0,8.5477016e+07,-31696.086,8.550871e+07
107,87332.8,87389.0,87309.1,87343.0,3113.0,8.5477016e+07,-32167.586,8.550918e+07
108,87343.0,87361.8,87296.6,87357.5,5787.0,8.5477016e+07,-27143.402,8.550416e+07
109,87367.3,87367.3,87300.2,87324.3,2920.0,8.5477016e+07,-27966.225,8.5504984e+07
110,87324.1,87420.1,87299.5,87391.6,3281.0,8.5477016e+07,-26235.926,8.550325e+07
111,87387.3,87426.6,87367.6,87367.6,3299.0,8.542321e+07,-29534.926,8.5452744e+07
112,87370.5,87434.3,87366.8,87434.3,5919.0,8.54095e+07,-23615.926,8.543312e+07
113,87441.1,87441.1,87327.1,87348.1,4270.0,8.542353e+07,-26312.77,8.544984e+07
114,87348.0,87402.0,87325.2,87387.7,2276.0,8.542353e+07,-24884.191,8.544842e+07
115,87379.9,87435.9,87357.2,87418.0,3605.0,8.53827e+07,-22919.031,8.5405624e+07
116,87412.0,87412.0,87284.7,87319.5,3262.0,8.53827e+07,-24397.682,8.54071e+07
117,87323.4,87333.8,87269.7,87269.7,3139.0,8.53827e+07,-27536.682,8.541024e+07
118,87268.0,87268.0,87192.3,87228.9,4089.0,8.53827e+07,-27671.715,8.5410376e+07
119,87233.8,87283.9,87226.1,87283.9,1985.0,8.53827e+07,-25686.715,8.540839e+07
120,87283.9,87334.5,87282.3,87327.1,2113.0,8.53827e+07,-24172.64,8.540688e+07
121,87327.1,87342.2,87293.3,87342.2,2732.0,8.53827e+07,-21440.64,8.540414e+07
122,87346.3,87440.5,87267.0,87267.0,4450.0,8.53827e+07,-25890.64,8.540859e+07
123,87267.0,87291.5,87154.6,87233.4,12040.0,8.54332e+07,-24070.521,8.545727e+07
124,87229.9,87343.2,87223.0,87322.4,6250.0,8.541986e+07,-19984.014,8.543984e+07
125,87321.5,87395.6,87312.0,87383.6,3558.0,8.5379336e+07,-17447.43,8.539678e+07
126,87388.6,87466.1,87370.7,87449.7,5254.0,8.19851e+07,-13999.694,8.19991e+07
127,87450.7,87466.7,87295.4,87343.6,16226.0,8.203704e+07,-21094.084,8.2058136e+07
128,87356.8,87381.6,87285.9,87330.1,8568.0,8.1994984e+07,-21747.35,8.201673e+07
129,87339.4,87339.4,87218.9,87218.9,4133.0,8.1994984e+07,-25880.35,8.202086e+07
130,87202.4,87283.3,87168.3,87237.2,3723.0,7.81885e+07,-25141.82,7.821364e+07
131,87239.7,87262.3,87175.9,87235.0,3241.0,7.81885e+07,-23948.754,7.821245e+07
132,87247.9,87259.9,87183.5,87198.4,4240.0,7.668195e+07,-26535.072,7.670849e+07
133,87205.2,87233.0,87176.7,87185.5,1926.0,7.668195e+07,-27859.164,7.670981e+07
134,87182.6,87182.6,87080.3,87157.2,6053.0,7.613645e+07,-24811.633,7.6161256e+07
135,87147.5,87234.0,87147.5,87233.0,3708.0,7.613645e+07,-21189.365,7.615764e+07
136,87229.2,87275.8,87143.6,87155.3,7892.0,7.613645e+07,-27684.957,7.6164136e+07
137,87155.4,87198.1,87005.4,87017.6,15190.0,6.620142e+07,-40951.11,6.6242372e+07
138,87018.5,87075.7,87005.2,87075.7,9681.0,6.620142e+07,-31270.111,6.6232692e+07
139,87068.2,87068.2,86884.7,86918.4,9446.0,6.620142e+07,-37247.055,6.6238668e+07
140,86923.9,86925.9,86830.4,86912.9,6178.0,6.607392e+07,-32751.023,6.610667e+07
141,86915.6,87056.8,86915.6,87049.1,8672.0,6.6097176e+07,-25024.293,6.61222e+07
142,87049.1,87251.5,87049.1,87242.7,7613.0,6.6097176e+07,-18073.062,6.611525e+07
143,87227.2,87331.2,87227.2,87306.4,14326.0,6.615807e+07,-10580.754,6.6168652e+07
144,87306.3,87306.3,87113.3,87159.9,50306.0,6.615807e+07,-36593.094,6.6194664e+07
145,87164.3,87203.0,87143.6,87181.7,14310.0,6.655476e+07,-32544.586,6.6587304e+07
146,87183.5,87394.7,87183.5,87356.0,7122.0,6.6218156e+07,-28032.809,6.6246188e+07
147,87368.6,87397.5,87249.7,87268.0,3750.0,6.620055e+07,-30854.328,6.623141e+07
148,87266.5,87266.5,87183.7,87217.1,3825.0,6.620055e+07,-31593.486,6.6232144e+07
149,87200.8,87325.8,87200.8,87286.3,5999.0,6.5975156e+07,-29385.854,6.600454e+07
150,87278.5,87324.1,87270.8,87315.4,3828.0,6.5975156e+07,-26807.86,6.6001964e+07
151,87315.5,87327.8,87211.1,87211.1,2126.0,6.5975156e+07,-28933.86,6.600409e+07
152,87207.4,87207.4,87079.5,87094.4,6031.0,6.569904e+07,-33559.8,6.57326e+07
153,87111.9,87161.5,87092.5,87128.8,4104.0,6.5012464e+07,-33346.05,6.5045812e+07
154,87116.6,87131.4,87081.3,87081.3,2055.0,6.509889e+07,-35401.05,6.513429e+07
155,87080.0,87080.0,86926.0,86933.7,4617.0,6.5243156e+07,-39556.16,6.528271e+07
156,86946.5,87017.3,86910.8,87017.3,4854.0,6.5366884e+07,-34702.16,6.5401588e+07
157,87023.3,87069.6,86971.3,87004.0,3525.0,6.924492e+07,-35881.832,6.92808e+07
158,87004.9,87153.3,87004.9,87103.2,7838.0,6.924492e+07,-33335.46,6.927826e+07
159,87098.0,87153.9,87067.0,87098.1,2920.0,6.920613e+07,-34165.285,6.9240296e+07
160,87101.9,87141.3,87089.1,87089.1,6354.0,6.916631e+07,-40519.285,6.920683e+07
161,87088.1,87152.0,87075.8,87148.2,2718.0,6.898337e+07,-38072.137,6.902144e+07
162,87148.2,87220.1,87142.5,87220.1,3075.0,6.898337e+07,-34997.137,6.901837e+07
163,87226.1,87260.8,87217.8,87243.1,2324.0,6.898337e+07,-34585.875,6.901795e+07
164,87250.2,87250.2,87197.9,87236.4,2364.0,6.898337e+07,-33469.73,6.901684e+07
165,87239.3,87340.2,87231.4,87340.1,3636.0,6.8988456e+07,-29840.518,6.9018296e+07
166,87331.3,87331.3,87163.4,87212.3,16197.0,6.8988456e+07,-36603.15,6.902506e+07
167,87209.9,87275.8,87209.9,87275.7,6730.0,6.904828e+07,-29892.295,6.907818e+07
168,87266.9,87281.3,87238.0,87241.9,3204.0,6.910306e+07,-32519.32,6.9135576e+07
169,87240.0,87266.2,87151.5,87151.5,3662.0,6.910306e+07,-36181.32,6.913924e+07
170,87144.2,87230.2,87144.2,87230.2,2223.0,6.910306e+07,-33958.32,6.9137016e+07
171,87221.2,87257.5,87178.1,87211.1,3237.0,6.910306e+07,-34504.562,6.913756e+07
172,87215.6,87223.3,87083.0,87083.0,6893.0,6.910306e+07,-41397.562,6.9144456e+07
173,87081.0,87085.5,86996.2,87006.1,7449.0,6.910306e+07,-47195.14,6.915025e+07
174,87003.5,87043.2,87003.5,87043.1,6087.0,6.5962784e+07,-41139.28,6.6003924e+07
175,87048.4,87072.2,87023.0,87055.9,3957.0,6.5962784e+07,-39804.785,6.6002588e+07
176,87062.6,87110.1,87036.0,87042.7,3693.0,6.5962784e+07,-42829.656,6.6005612e+07
177,87048.3,87113.2,87048.3,87113.2,3309.0,6.595649e+07,-39520.656,6.599601e+07
178,87113.2,87170.8,87084.3,87104.6,2723.0,6.595649e+07,-40965.28,6.5997452e+07
179,87104.6,87104.6,87035.5,87052.0,4439.0,6.605148e+07,-43284.402,6.6094764e+07
180,87046.0,87068.7,87030.2,87033.0,1778.0,6.6051708e+07,-44804.074,6.609651e+07
181,87034.8,87046.3,87000.5,87004.0,2719.0,6.6051708e+07,-47107.477,6.6098816e+07
182,87001.9,87003.2,86893.3,86893.3,8052.0,6.5971788e+07,-55159.477,6.6026948e+07
183,86893.3,86991.3,86885.6,86970.4,5381.0,6.5971788e+07,-51906.375,6.6023696e+07
184,86976.8,86988.5,86935.2,86935.2,6084.0,6.5971788e+07,-57990.375,6.602978e+07
185,86935.1,86936.0,86728.6,86737.0,15394.0,6.5817668e+07,-72137.64,6.5889804e+07
186,86737.0,86809.0,86600.0,86688.9,33820.0,6.6047868e+07,-77186.875,6.6125056e+07
187,86691.1,86839.5,86691.1,86833.1,5536.0,6.6047868e+07,-72128.26,6.6119996e+07
188,86830.6,86913.0,86830.6,86846.2,7789.0,6.6047868e+07,-76967.68,6.6124836e+07
189,86839.2,86842.7,86651.1,86659.8,12443.0,6.583386e+07,-88281.3,6.592214e+07
190,86672.6,86716.7,86653.2,86716.7,4318.0,6.583386e+07,-83963.3,6.5917824e+07
191,86721.4,86721.4,86618.2,86643.8,3803.0,6.5750856e+07,-85879.91,6.5836736e+07
192,86646.7,86660.6,86403.9,86496.2,24834.0,6.558875e+07,-92854.41,6.568161e+07
193,86500.8,86584.7,86418.7,86453.0,17044.0,6.558875e+07,-102855.57,6.569161e+07
194,86455.9,86497.4,86401.9,86444.9,7346.0,6.558875e+07,-103586.32,6.569234e+07
195,86440.1,86555.3,86408.2,86526.5,4643.0,6.501465e+07,-100761.266,6.511541e+07
196,86526.5,86618.0,86492.5,86541.7,8116.0,6.5323776e+07,-102513.4,6.542629e+07
197,86535.9,86535.9,86402.0,86402.1,4754.0,6.515188e+07,-107260.19,6.525914e+07
198,86410.8,86438.8,86176.2,86180.7,17726.0,6.515188e+07,-124378.66,6.527626e+07
199,86180.7,86411.4,86180.7,86403.0,18165.0,6.5114452e+07,-107536.24,6.5221988e+07
200,86403.7,86516.5,86308.2,86516.5,9042.0,6.5114452e+07,-98494.24,6.5212948e+07
201,86520.8,86776.4,86520.8,86756.3,28362.0,6.5035784e+07,-74593.25,6.5110376e+07
202,86747.8,86747.8,86580.5,86610.5,10924.0,6.481349e+07,-81599.43,6.489509e+07
203,86610.4,86780.8,86590.9,86748.0,15765.0,6.481349e+07,-71279.89,6.488477e+07
204,86748.0,86786.9,86667.8,86706.6,4021.0,6.481349e+07,-72680.71,6.488617e+07
205,86703.3,86798.4,86669.7,86731.1,5333.0,6.481349e+07,-72925.14,6.4886412e+07
206,86722.3,86722.3,86635.2,86676.4,11247.0,6.4470796e+07,-73532.484,6.454433e+07
207,86694.1,86698.7,86556.8,86579.7,4820.0,6.4470796e+07,-76796.414,6.454759e+07
208,86571.2,86596.5,86552.1,86578.7,3897.0,6.4470796e+07,-76023.59,6.454682e+07
209,86574.5,86660.9,86495.6,86495.6,9383.0,6.4540524e+07,-85406.59,6.4625932e+07
210,86495.8,86508.7,86253.3,86398.1,9546.0,6.452007e+07,-84128.23,6.46042e+07
211,86398.1,86542.0,86398.1,86528.6,8732.0,6.452007e+07,-77022.31,6.4597096e+07
212,86531.9,86568.2,86352.6,86352.8,9250.0,6.4268804e+07,-86255.55,6.435506e+07
213,86377.2,86444.9,86317.1,86433.1,8618.0,6.4268804e+07,-79228.6,6.434803e+07
214,86428.1,86534.8,86383.7,86524.9,4693.0,6.4268804e+07,-75150.49,6.4343956e+07
215,86525.0,86670.4,86509.6,86589.1,7676.0,6.4268804e+07,-75236.27,6.434404e+07
216,86578.0,86640.7,86530.3,86562.6,5424.0,6.4245784e+07,-77486.164,6.432327e+07
217,86559.3,86609.8,86391.6,86395.6,13155.0,6.4245784e+07,-90158.84,6.4335944e+07
218,86404.0,86468.1,86379.2,86466.4,3063.0,6.4245784e+07,-87213.2,6.4332996e+07
219,86466.4,86488.8,86301.9,86347.8,9455.0,6.4096084e+07,-92024.3,6.4188108e+07
220,86357.6,86492.7,86353.3,86484.3,4486.0,6.4096084e+07,-88079.31,6.4184164e+07
221,86475.5,86483.5,86409.6,86432.5,7786.0,6.3798936e+07,-91040.12,6.3889976e+07
222,86432.5,86488.2,86357.0,86447.1,5794.0,6.395648e+07,-88876.25,6.4045356e+07
223,86438.5,86438.5,86282.0,86331.4,7853.0,6.395648e+07,-91771.73,6.4048252e+07
224,86328.9,86352.0,85852.6,85882.9,137327.0,6.395648e+07,-212436.36,6.4168916e+07
225,85887.1,86099.9,85852.2,86006.9,21941.0,6.3912504e+07,-206971.36,6.4119476e+07
226,86007.0,86190.6,86007.0,86186.3,11137.0,6.3912504e+07,-196356.6,6.410886e+07
227,86187.5,86250.8,86051.9,86138.2,10003.0,6.392975e+07,-197678.72,6.412743e+07
228,86153.7,86259.6,86135.6,86209.9,8193.0,6.3088412e+07,-196053.75,6.3284464e+07
229,86209.9,86234.3,86131.4,86162.9,4426.0,6.3088412e+07,-197769.9,6.328618e+07
230,86167.4,86250.8,86140.2,86152.9,9285.0,6.1590896e+07,-204923.22,6.179582e+07
231,86169.3,86169.3,85990.9,86043.0,9036.0,6.1590896e+07,-208681.27,6.1799576e+07
232,86033.5,86036.6,85656.5,85703.8,56064.0,6.1590896e+07,-250792.92,6.184169e+07
233,85703.9,85852.2,85703.9,85767.8,27207.0,6.1658244e+07,-254555.16,6.19128e+07
234,85762.0,85850.4,85727.8,85815.1,7963.0,6.1658244e+07,-251177.23,6.190942e+07
235,85832.0,85832.0,85600.1,85702.0,20876.0,6.1658244e+07,-253707.0,6.191195e+07
236,85701.9,85803.3,85600.1,85627.9,31337.0,6.1452864e+07,-276470.28,6.1729336e+07
237,85624.6,85683.4,85558.8,85574.3,29383.0,6.2660212e+07,-298542.97,6.2958756e+07
238,85574.0,85631.1,85473.9,85502.9,21038.0,6.1715024e+07,-311819.03,6.2026844e+07
239,85529.6,85593.1,85345.5,85439.8,37207.0,6.146393e+07,-320686.1,6.1784616e+07
240,85439.7,85659.3,85427.1,85647.1,10836.0,6.1494908e+07,-310988.38,6.1805896e+07
241,85625.5,85680.6,85510.3,85680.6,6731.0,6.133347e+07,-304257.38,6.163773e+07
242,85680.5,85680.9,85575.1,85613.4,6608.0,6.0103616e+07,-306081.38,6.0409696e+07
243,85626.1,85699.9,85549.1,85575.0,10137.0,6.0103616e+07,-312736.44,6.041635e+07
244,85598.0,85715.5,85572.4,85672.9,7328.0,6.0103616e+07,-309771.56,6.0413388e+07
245,85673.0,85999.4,85673.0,85932.5,15574.0,5.463667e+07,-300581.62,5.4937252e+07
246,85934.9,86054.4,85926.3,85992.9,11959.0,5.4575044e+07,-300105.38,5.4875148e+07
247,86000.8,86040.4,85902.2,85936.9,8689.0,5.4575044e+07,-304431.44,5.4879476e+07
248,85937.8,86035.6,85926.0,86014.1,10299.0,5.4396116e+07,-298173.06,5.469429e+07
249,86025.2,86025.2,85833.7,85839.4,5731.0,5.4462276e+07,-303563.16,5.476584e+07
250,85839.5,85941.5,85839.4,85930.4,4302.0,5.43535e+07,-300196.7,5.4653696e+07
251,85921.9,85930.2,85830.6,85879.7,6486.0,5.4217428e+07,-300287.75,5.4517716e+07
252,85896.6,85930.0,85835.3,85912.9,4643.0,5.4217428e+07,-297321.62,5.4514748e+07
253,85912.0,85912.0,85813.0,85827.0,2945.0,5.3867468e+07,-299433.7,5.41669e+07
254,85829.2,85829.2,85720.1,85774.1,4394.0,5.3867468e+07,-299478.06,5.4166948e+07
255,85783.3,85943.9,85783.3,85942.9,5970.0,5.344694e+07,-293582.4,5.3740524e+07
256,85925.4,85974.4,85701.9,85718.3,10857.0,5.344694e+07,-303132.72,5.375007e+07
257,85718.3,85718.7,85533.6,85565.1,10773.0,5.344694e+07,-310239.06,5.375718e+07
258,85565.1,85646.5,85544.6,85624.6,4371.0,5.344694e+07,-307746.78,5.375469e+07
259,85624.7,85642.1,85466.0,85526.5,10898.0,5.442438e+07,-311156.72,5.4735536e+07
260,85510.1,85640.6,85480.2,85621.2,6778.0,5.442438e+07,-306018.16,5.47304e+07
261,85621.2,85773.2,85621.2,85727.2,7407.0,5.442438e+07,-303094.34,5.4727476e+07
262,85729.2,85785.5,85703.8,85785.5,9769.0,5.442438e+07,-293325.34,5.4717704e+07
263,85785.6,85804.4,85650.4,85658.2,8415.0,5.442438e+07,-300887.4,5.4725268e+07
264,85657.3,85657.3,85495.8,85533.1,4775.0,5.442438e+07,-303456.47,5.4727836e+07
265,85534.1,85579.5,85432.9,85462.1,9237.0,5.442438e+07,-309013.44,5.473339e+07
266,85469.8,85567.3,85445.9,85535.4,10767.0,5.435896e+07,-303904.66,5.4662864e+07
267,85533.0,85579.6,85487.1,85487.2,2838.0,5.470467e+07,-306736.44,5.501141e+07
268,85481.1,85625.0,85474.8,85612.1,6635.0,5.470467e+07,-301240.97,5.500591e+07
269,85604.5,85711.2,85604.5,85687.9,6297.0,5.470467e+07,-297694.6,5.500237e+07
270,85687.5,85792.8,85609.7,85792.8,6186.0,5.470467e+07,-291508.6,5.499618e+07
271,85800.0,85853.5,85674.6,85701.6,7363.0,5.470467e+07,-296649.1,5.500132e+07
272,85704.4,85796.4,85675.8,85759.0,4660.0,5.498359e+07,-294879.22,5.527847e+07
273,85759.1,85772.3,85654.9,85654.9,4528.0,5.5135636e+07,-299407.22,5.5435044e+07
274,85663.4,85663.4,85579.3,85613.0,4202.0,5.5135636e+07,-300241.38,5.5435876e+07
275,85617.9,85650.0,85577.4,85630.5,2748.0,5.5135636e+07,-298969.53,5.5434604e+07
276,85642.8,85944.7,85642.2,85944.6,6701.0,5.5135636e+07,-292273.03,5.5427908e+07
277,85933.7,85994.8,85778.8,85800.3,9326.0,5.5135636e+07,-299742.47,5.543538e+07
278,85794.2,85898.8,85778.1,85867.2,8023.0,5.5001028e+07,-295919.75,5.5296948e+07
279,85855.5,85914.1,85800.5,85871.9,6588.0,5.5001028e+07,-294226.66,5.5295256e+07
