bar,open,high,low,close,volume,batched,isolated,cpu,abs_bi,abs_ic,abs_bc
0,88066.7,88174.6,88048.0,88155.1,5735.0,0.0,0.0,nan,0.0,nan,nan
1,88146.7,88160.1,88081.7,88081.7,4816.0,0.0,0.0,nan,0.0,nan,nan
2,88080.4,88080.4,87849.9,87850.0,10862.0,0.0,0.0,nan,0.0,nan,nan
3,87857.1,87944.5,87780.2,87930.1,15390.0,0.0,0.0,nan,0.0,nan,nan
4,87930.2,88039.6,87930.2,87991.6,4863.0,0.0,0.0,nan,0.0,nan,nan
5,87980.8,87980.8,87852.6,87856.9,2161.0,0.0,0.0,nan,0.0,nan,nan
6,87862.5,87869.1,87773.9,87797.8,3002.0,0.0,0.0,nan,0.0,nan,nan
7,87794.2,87794.2,87660.4,87672.7,7045.0,0.0,0.0,nan,0.0,nan,nan
8,87672.6,87704.8,87569.3,87664.0,6992.0,0.0,0.0,nan,0.0,nan,nan
9,87657.2,87718.7,87621.5,87639.1,4116.0,0.0,0.0,nan,0.0,nan,nan
10,87649.7,87726.9,87580.2,87580.2,5538.0,0.0,0.0,nan,0.0,nan,nan
11,87583.2,87604.9,87412.0,87430.1,7937.0,0.0,0.0,nan,0.0,nan,nan
12,87427.6,87504.4,87326.9,87504.4,28049.0,0.0,0.0,nan,0.0,nan,nan
13,87505.9,87647.8,87477.7,87600.8,5425.0,0.20641754567623138,0.0,nan,0.20641754567623138,nan,nan
14,87596.5,87649.2,87531.3,87564.6,5409.0,0.20152616500854492,0.0,0.162606343626976,0.20152616500854492,0.162606343626976,0.03891982138156891
15,87564.6,87669.2,87529.0,87648.0,5356.0,0.1985933929681778,0.0,0.16227376461029053,0.1985933929681778,0.16227376461029053,0.03631962835788727
16,87649.4,87731.5,87631.9,87721.9,8400.0,0.2094680219888687,0.0,0.15866601467132568,0.2094680219888687,0.15866601467132568,0.05080200731754303
17,87708.6,87759.6,87682.4,87759.6,6562.0,0.20137251913547516,0.0,0.1535530835390091,0.20137251913547516,0.1535530835390091,0.047819435596466064
18,87750.7,87750.7,87519.8,87519.8,4150.0,0.191904678940773,0.0,0.16254715621471405,0.191904678940773,0.16254715621471405,0.02935752272605896
19,87502.6,87590.1,87498.4,87562.6,3954.0,0.1942162960767746,0.0,0.15834347903728485,0.1942162960767746,0.15834347903728485,0.035872817039489746
20,87566.9,87578.4,87328.7,87343.5,11941.0,0.18444372713565826,0.0,0.16782188415527344,0.18444372713565826,0.16782188415527344,0.016621842980384827
21,87343.4,87344.0,87227.3,87256.3,12379.0,0.18353620171546936,0.0,0.16554373502731323,0.18353620171546936,0.16554373502731323,0.017992466688156128
22,87252.7,87420.8,87252.7,87392.1,3767.0,0.173853799700737,0.0,0.16721919178962708,0.173853799700737,0.16721919178962708,0.006634607911109924
23,87392.1,87404.4,87287.0,87371.4,6300.0,0.1713898777961731,0.0,0.16490940749645233,0.1713898777961731,0.16490940749645233,0.006480470299720764
24,87372.5,87475.6,87339.6,87471.7,3668.0,0.16555821895599365,0.0,0.16406020522117615,0.16555821895599365,0.16406020522117615,0.0014980137348175049
25,87471.1,87484.4,87403.9,87439.2,2831.0,0.1685953587293625,0.0,0.15897423028945923,0.1685953587293625,0.15897423028945923,0.00962112843990326
26,87436.2,87436.2,87315.9,87370.4,3545.0,0.1664159893989563,0.0,0.15781579911708832,0.1664159893989563,0.15781579911708832,0.008600190281867981
27,87363.6,87377.7,87303.3,87303.3,4063.0,0.16091889142990112,0.0,0.15274354815483093,0.16091889142990112,0.15274354815483093,0.00817534327507019
28,87303.2,87318.1,87204.0,87204.0,3420.0,0.15749332308769226,0.0,0.15134082734584808,0.15749332308769226,0.15134082734584808,0.006152495741844177
29,87200.9,87280.4,87200.9,87257.5,3839.0,0.15775156021118164,0.0,0.14695243537425995,0.15775156021118164,0.14695243537425995,0.010799124836921692
30,87263.5,87278.8,87211.2,87226.8,13526.0,0.15560749173164368,0.0,0.1420390009880066,0.15560749173164368,0.1420390009880066,0.013568490743637085
