bar,open,high,low,close,volume,batched,isolated,cpu,abs_bi,abs_ic,abs_bc
0,88066.7,88174.6,88048.0,88155.1,5735.0,87857.1015625,88155.1015625,88155.1015625,298.0,0.0,298.0
1,88146.7,88160.1,88081.7,88081.7,4816.0,87672.6015625,88081.703125,88081.703125,409.1015625,0.0,409.1015625
2,88080.4,88080.4,87849.9,87850.0,10862.0,87505.8984375,87850.0,87850.0,344.1015625,0.0,344.1015625
3,87857.1,87944.5,87780.2,87930.1,15390.0,87750.703125,87930.1015625,87930.1015625,179.3984375,0.0,179.3984375
4,87930.2,88039.6,87930.2,87991.6,4863.0,87392.1015625,87991.6015625,87991.6015625,599.5,0.0,599.5
5,87980.8,87980.8,87852.6,87856.9,2161.0,87303.203125,87856.8984375,87856.8984375,553.6953125,0.0,553.6953125
6,87862.5,87869.1,87773.9,87797.8,3002.0,87173.296875,87797.796875,87797.796875,624.5,0.0,624.5
7,87794.2,87794.2,87660.4,87672.7,7045.0,86790.1015625,87672.703125,87672.703125,882.6015625,0.0,882.6015625
8,87672.6,87704.8,87569.3,87664.0,6992.0,87016.0,87664.0,87664.0,648.0,0.0,648.0
9,87657.2,87718.7,87621.5,87639.1,4116.0,87024.3984375,87639.1015625,87639.1015625,614.703125,0.0,614.703125
10,87649.7,87726.9,87580.2,87580.2,5538.0,86662.6015625,87580.203125,87580.203125,917.6015625,0.0,917.6015625
11,87583.2,87604.9,87412.0,87430.1,7937.0,86771.703125,87430.1015625,87430.1015625,658.3984375,0.0,658.3984375
12,87427.6,87504.4,87326.9,87504.4,28049.0,86890.1015625,87504.3984375,87504.3984375,614.296875,0.0,614.296875
13,87505.9,87647.8,87477.7,87600.8,5425.0,87018.6015625,87600.796875,87600.796875,582.1953125,0.0,582.1953125
14,87596.5,87649.2,87531.3,87564.6,5409.0,87120.203125,87564.6015625,87564.6015625,444.3984375,0.0,444.3984375
15,87564.6,87669.2,87529.0,87648.0,5356.0,87379.203125,87648.0,87648.0,268.796875,0.0,268.796875
16,87649.4,87731.5,87631.9,87721.9,8400.0,87179.5,87721.8984375,87721.8984375,542.3984375,0.0,542.3984375
17,87708.6,87759.6,87682.4,87759.6,6562.0,87196.8984375,87759.6015625,87759.6015625,562.703125,0.0,562.703125
18,87750.7,87750.7,87519.8,87519.8,4150.0,87088.6015625,87519.796875,87519.796875,431.1953125,0.0,431.1953125
19,87502.6,87590.1,87498.4,87562.6,3954.0,87845.109375,88114.0703125,88114.0625,268.9609375,0.0078125,268.953125
20,87566.9,87578.4,87328.7,87343.5,11941.0,87759.28125,88055.0234375,88055.015625,295.7421875,0.0078125,295.734375
21,87343.4,87344.0,87227.3,87256.3,12379.0,87703.578125,88012.1171875,88012.1015625,308.5390625,0.015625,308.5234375
22,87252.7,87420.8,87252.7,87392.1,3767.0,87692.8828125,87992.2421875,87992.2265625,299.359375,0.015625,299.34375
23,87392.1,87404.4,87287.0,87371.4,6300.0,87599.1015625,87951.1328125,87951.125,352.03125,0.0078125,352.0234375
24,87372.5,87475.6,87339.6,87471.7,3668.0,87582.328125,87878.1640625,87878.15625,295.8359375,0.0078125,295.828125
25,87471.1,87484.4,87403.9,87439.2,2831.0,87589.59375,87831.8359375,87831.8359375,242.2421875,0.0,242.2421875
26,87436.2,87436.2,87315.9,87370.4,3545.0,87591.8828125,87795.7421875,87795.7421875,203.859375,0.0,203.859375
27,87363.6,87377.7,87303.3,87303.3,4063.0,87577.9609375,87784.9296875,87784.921875,206.96875,0.0078125,206.9609375
28,87303.2,87318.1,87204.0,87204.0,3420.0,87584.859375,87781.640625,87781.6484375,196.78125,0.0078125,196.7890625
29,87200.9,87280.4,87200.9,87257.5,3839.0,87594.1875,87769.234375,87769.2421875,175.046875,0.0078125,175.0546875
30,87263.5,87278.8,87211.2,87226.8,13526.0,87546.4453125,87763.5859375,87763.5859375,217.140625,0.0,217.140625
31,87226.1,87258.0,87206.6,87206.6,2066.0,87512.9140625,87769.3984375,87769.4140625,256.484375,0.015625,256.5
32,87205.6,87205.6,87154.6,87173.2,5683.0,87491.890625,87770.1171875,87770.125,278.2265625,0.0078125,278.234375
33,87173.3,87298.7,87173.3,87286.8,7188.0,87486.890625,87748.640625,87748.640625,261.75,0.0,261.75
34,87283.7,87286.9,87182.4,87186.8,7126.0,87489.2265625,87733.8515625,87733.8515625,244.625,0.0,244.625
35,87183.8,87183.8,87080.0,87080.0,7382.0,87472.5625,87707.6796875,87707.6796875,235.1171875,0.0,235.1171875
36,87080.0,87113.9,86878.6,86895.9,34739.0,87496.7109375,87678.921875,87678.921875,182.2109375,0.0,182.2109375
37,86901.3,86939.1,86776.4,86781.0,17855.0,87522.5390625,87640.9296875,87640.921875,118.390625,0.0078125,118.3828125
38,86790.1,86895.4,86767.0,86877.6,13092.0,87608.4609375,87626.15625,87626.140625,17.6953125,0.015625,17.6796875
39,86877.7,86894.4,86752.5,86799.2,5481.0,87652.8828125,87601.1484375,87601.140625,51.734375,0.0078125,51.7421875
40,86806.7,86985.6,86797.5,86985.6,5524.0,87635.3828125,87587.234375,87587.2265625,48.1484375,0.0078125,48.15625
41,86985.6,87091.2,86985.6,87037.7,6819.0,87622.453125,87579.0546875,87579.0546875,43.3984375,0.0,43.3984375
42,87042.2,87085.2,87006.2,87022.0,9574.0,87603.6015625,87551.6484375,87551.65625,51.953125,0.0078125,51.9453125
43,87016.0,87059.1,86992.0,87055.7,4562.0,87593.5703125,87524.3125,87524.328125,69.2578125,0.015625,69.2421875
44,87037.1,87118.4,87034.5,87034.5,4385.0,87568.03125,87471.9921875,87472.0078125,96.0390625,0.015625,96.0234375
45,87034.0,87079.4,86918.0,86918.1,5614.0,87546.3046875,87421.890625,87421.8984375,124.4140625,0.0078125,124.40625
46,86922.3,86999.7,86852.1,86965.0,3934.0,87603.96875,87378.5078125,87378.515625,225.4609375,0.0078125,225.453125
47,86973.7,87026.1,86973.7,87022.1,3649.0,87667.4765625,87345.046875,87345.0546875,322.4296875,0.0078125,322.421875
48,87024.4,87024.4,86888.0,86937.6,4724.0,87657.3984375,87326.859375,87326.8671875,330.5390625,0.0078125,330.53125
49,86937.7,86946.2,86784.8,86834.6,8186.0,87584.0703125,87300.0625,87300.078125,284.0078125,0.015625,283.9921875
50,86834.1,86875.0,86816.4,86816.4,3229.0,87524.046875,87275.015625,87275.03125,249.03125,0.015625,249.015625
51,86811.0,86811.0,86736.8,86747.7,8672.0,87495.5859375,87254.4296875,87254.4375,241.15625,0.0078125,241.1484375
52,86747.7,86754.9,86632.4,86663.7,10621.0,87387.9375,87243.65625,87243.6640625,144.28125,0.0078125,144.2734375
53,86662.6,86733.1,86656.0,86711.6,5251.0,87270.7890625,87187.984375,87187.984375,82.8046875,0.0,82.8046875
54,86713.4,86797.0,86694.8,86776.0,8816.0,87150.34375,87144.1640625,87144.1640625,6.1796875,0.0,6.1796875
55,86771.9,86843.4,86754.9,86843.1,8289.0,86997.5625,87118.578125,87118.578125,121.015625,0.0,121.015625
56,86839.4,86843.2,86788.6,86793.6,4040.0,86880.546875,87116.8671875,87116.8671875,236.3203125,0.0,236.3203125
57,86791.6,86810.2,86771.6,86771.6,1637.0,86763.28125,87117.234375,87117.2421875,353.953125,0.0078125,353.9609375
58,86771.7,86775.9,86561.1,86561.5,18764.0,86705.5390625,87139.3359375,87139.3359375,433.796875,0.0,433.796875
59,86561.1,86653.2,86547.3,86632.5,11099.0,86661.3515625,87148.0703125,87148.0703125,486.71875,0.0,486.71875
60,86623.2,86749.9,86578.5,86691.8,11360.0,86561.4375,87135.484375,87135.4765625,574.046875,0.0078125,574.0390625
61,86692.1,86807.3,86674.1,86777.2,4944.0,86455.6328125,87109.3671875,87109.3671875,653.734375,0.0,653.734375
62,86777.1,86912.6,86772.8,86888.4,31143.0,86383.6015625,87090.0546875,87090.046875,706.453125,0.0078125,706.4453125
63,86890.1,86910.7,86847.2,86877.6,6761.0,86290.921875,87060.546875,87060.5390625,769.625,0.0078125,769.6171875
64,86880.8,86880.8,86707.1,86707.1,6576.0,86163.7421875,87026.109375,87026.09375,862.3671875,0.015625,862.3515625
65,86703.9,87030.3,86664.3,87004.3,7093.0,86110.5078125,87042.3046875,87042.296875,931.796875,0.0078125,931.7890625
66,87003.4,87029.3,86934.7,86960.8,9135.0,86125.3828125,87041.53125,87041.5234375,916.1484375,0.0078125,916.140625
67,86961.3,87031.1,86961.3,87016.8,6887.0,86133.671875,87040.3046875,87040.2890625,906.6328125,0.015625,906.6171875
68,87018.6,87098.9,86982.8,87042.9,4779.0,86133.015625,87061.4609375,87061.4453125,928.4453125,0.015625,928.4296875
69,87042.8,87089.4,86993.0,87040.7,3567.0,86115.4453125,87091.4296875,87091.421875,975.984375,0.0078125,975.9765625
70,87052.8,87151.8,87042.7,87146.3,5135.0,86112.53125,87143.265625,87143.2421875,1030.734375,0.0234375,1030.7109375
71,87136.8,87202.0,87082.7,87141.6,9808.0,86147.09375,87187.84375,87187.8359375,1040.75,0.0078125,1040.7421875
72,87141.5,87171.3,87077.6,87103.5,9815.0,86180.515625,87215.0859375,87215.0703125,1034.5703125,0.015625,1034.5546875
73,87120.2,87156.4,87092.1,87139.0,6378.0,86195.0703125,87246.3828125,87246.375,1051.3125,0.0078125,1051.3046875
74,87127.1,87285.6,87127.1,87285.6,10418.0,86221.2578125,87305.7734375,87305.765625,1084.515625,0.0078125,1084.5078125
75,87286.3,87347.0,87230.6,87262.4,6640.0,86296.0625,87352.2734375,87352.2734375,1056.2109375,0.0,1056.2109375
76,87267.2,87304.4,87227.4,87265.9,7803.0,86350.3828125,87392.9609375,87392.9609375,1042.578125,0.0,1042.578125
77,87258.1,87397.0,87246.9,87381.6,5966.0,86385.390625,87449.9140625,87449.9140625,1064.5234375,0.0,1064.5234375
78,87379.2,87416.2,87350.2,87382.5,8104.0,86415.796875,87474.4140625,87474.40625,1058.6171875,0.0078125,1058.609375
79,87385.3,87385.3,87203.1,87206.5,8375.0,86409.0,87466.84375,87466.8515625,1057.84375,0.0078125,1057.8515625
80,87197.9,87269.5,87184.0,87255.9,5466.0,86413.28125,87463.90625,87463.8984375,1050.625,0.0078125,1050.6171875
81,87257.0,87259.1,87077.1,87085.8,11182.0,86432.046875,87449.65625,87449.65625,1017.609375,0.0,1017.609375
82,87078.5,87191.7,87067.9,87178.3,8493.0,86449.15625,87449.5625,87449.5703125,1000.40625,0.0078125,1000.4140625
83,87179.5,87211.0,87081.9,87101.3,4100.0,86473.1328125,87440.8203125,87440.828125,967.6875,0.0078125,967.6953125
84,87101.5,87165.0,87084.1,87164.6,4103.0,86475.8828125,87392.0703125,87392.0703125,916.1875,0.0,916.1875
85,87159.0,87263.8,87159.0,87263.8,7991.0,86477.2109375,87398.125,87398.1171875,920.9140625,0.0078125,920.90625
86,87263.8,87364.8,87257.3,87257.3,12821.0,86439.8828125,87393.9453125,87393.9296875,954.0625,0.015625,954.046875
87,87254.8,87272.0,87194.2,87201.1,4852.0,86388.109375,87388.1171875,87388.1015625,1000.0078125,0.015625,999.9921875
88,87196.9,87344.5,87196.1,87273.3,9019.0,86365.7890625,87389.0703125,87389.0546875,1023.28125,0.015625,1023.265625
89,87273.3,87299.0,87234.8,87282.5,4458.0,86372.6640625,87386.9921875,87386.984375,1014.328125,0.0078125,1014.3203125
90,87282.4,87294.7,87186.6,87234.4,13604.0,86406.53125,87388.1484375,87388.1328125,981.6171875,0.015625,981.6015625
91,87234.5,87344.6,87234.5,87254.1,5698.0,86416.4921875,87389.859375,87389.84375,973.3671875,0.015625,973.3515625
92,87254.0,87260.8,87090.8,87090.8,4446.0,86424.3359375,87391.28125,87391.2734375,966.9453125,0.0078125,966.9375
93,87088.6,87156.5,87058.1,87150.2,4771.0,86425.203125,87390.6875,87390.6796875,965.484375,0.0078125,965.4765625
94,87146.9,87224.5,87120.0,87136.1,7039.0,86426.3203125,87385.828125,87385.828125,959.5078125,0.0,959.5078125
95,87147.1,87212.5,87021.3,87200.3,6592.0,86387.7421875,87381.8515625,87381.859375,994.109375,0.0078125,994.1171875
96,87208.9,87303.3,87188.9,87287.3,7835.0,86328.2578125,87384.4296875,87384.4375,1056.171875,0.0078125,1056.1796875
97,87292.2,87397.9,87289.2,87386.0,6161.0,86279.0625,87385.515625,87385.5234375,1106.453125,0.0078125,1106.4609375
98,87393.5,87497.2,87393.5,87484.7,9223.0,86230.0,87414.8984375,87414.8984375,1184.8984375,0.0,1184.8984375
99,87479.7,87499.9,87346.1,87346.1,5379.0,86230.4765625,87428.8125,87428.828125,1198.3359375,0.015625,1198.3515625
