bar,open,high,low,close,volume,batched,isolated,cpu,abs_bi,abs_ic,abs_bc
0,88066.7,88174.6,88048.0,88155.1,5735.0,0.0,0.0,nan,0.0,nan,nan
1,88146.7,88160.1,88081.7,88081.7,4816.0,0.0,0.0,nan,0.0,nan,nan
2,88080.4,88080.4,87849.9,87850.0,10862.0,0.0,0.0,nan,0.0,nan,nan
3,87857.1,87944.5,87780.2,87930.1,15390.0,0.0,0.0,nan,0.0,nan,nan
4,87930.2,88039.6,87930.2,87991.6,4863.0,0.0,0.0,nan,0.0,nan,nan
5,87980.8,87980.8,87852.6,87856.9,2161.0,0.0,0.0,nan,0.0,nan,nan
6,87862.5,87869.1,87773.9,87797.8,3002.0,0.0,0.0,nan,0.0,nan,nan
7,87794.2,87794.2,87660.4,87672.7,7045.0,0.0,0.0,nan,0.0,nan,nan
8,87672.6,87704.8,87569.3,87664.0,6992.0,0.0,0.0,nan,0.0,nan,nan
9,87657.2,87718.7,87621.5,87639.1,4116.0,0.0,0.0,nan,0.0,nan,nan
10,87649.7,87726.9,87580.2,87580.2,5538.0,0.0,0.0,nan,0.0,nan,nan
11,87583.2,87604.9,87412.0,87430.1,7937.0,0.0,0.0,nan,0.0,nan,nan
12,87427.6,87504.4,87326.9,87504.4,28049.0,0.0,0.0,nan,0.0,nan,nan
13,87505.9,87647.8,87477.7,87600.8,5425.0,179.6216583251953,143.00669860839844,nan,36.614959716796875,nan,nan
14,87596.5,87649.2,87531.3,87564.6,5409.0,175.57000732421875,141.21380615234375,142.38560485839844,34.356201171875,1.1717987060546875,33.18440246582031
15,87564.6,87669.2,87529.0,87648.0,5356.0,173.52931213378906,141.14163208007812,142.22970581054688,32.38768005371094,1.08807373046875,31.299606323242188
16,87649.4,87731.5,87631.9,87721.9,8400.0,182.61317443847656,138.1744842529297,139.18484497070312,44.438690185546875,1.0103607177734375,43.42832946777344
17,87708.6,87759.6,87682.4,87759.6,6562.0,175.59059143066406,133.81939697265625,134.75758361816406,41.77119445800781,0.9381866455078125,40.8330078125
18,87750.7,87750.7,87519.8,87519.8,4150.0,167.12710571289062,141.3897705078125,142.2609405517578,25.737335205078125,0.8711700439453125,24.866165161132812
19,87502.6,87590.1,87498.4,87562.6,3954.0,169.732421875,137.84072875976562,138.64967346191406,31.891693115234375,0.8089447021484375,31.082748413085938
20,87566.9,87578.4,87328.7,87343.5,11941.0,161.23703002929688,145.83035278320312,146.5814971923828,15.40667724609375,0.7511444091796875,14.655532836914062
21,87343.4,87344.0,87227.3,87256.3,12379.0,160.3060302734375,143.74984741210938,144.44732666015625,16.556182861328125,0.697479248046875,15.85870361328125
22,87252.7,87420.8,87252.7,87392.1,3767.0,152.01968383789062,145.48870849609375,146.13636779785156,6.530975341796875,0.6476593017578125,5.8833160400390625
23,87392.1,87404.4,87287.0,87371.4,6300.0,149.56851196289062,143.48226928710938,144.08364868164062,6.08624267578125,0.60137939453125,5.48486328125
24,87372.5,87475.6,87339.6,87471.7,3668.0,144.47769165039062,142.9478302001953,143.50625610351562,1.5298614501953125,0.5584259033203125,0.971435546875
25,87471.1,87484.4,87403.9,87439.2,2831.0,147.27951049804688,138.48727416992188,139.00579833984375,8.792236328125,0.518524169921875,8.273712158203125
26,87436.2,87436.2,87315.9,87370.4,3545.0,145.12339782714844,137.40281677246094,137.88429260253906,7.7205810546875,0.481475830078125,7.239105224609375
27,87363.6,87377.7,87303.3,87303.3,4063.0,140.02920532226562,132.90306091308594,133.3501434326172,7.1261444091796875,0.44708251953125,6.6790618896484375
28,87303.2,87318.1,87204.0,87204.0,3420.0,137.37701416015625,131.5601043701172,131.97525024414062,5.8169097900390625,0.4151458740234375,5.401763916015625
29,87200.9,87280.4,87200.9,87257.5,3839.0,137.6642608642578,127.8415298461914,128.22702026367188,9.822731018066406,0.38549041748046875,9.437240600585938
30,87263.5,87278.8,87211.2,87226.8,13526.0,135.55264282226562,123.53812408447266,123.89607238769531,12.014518737792969,0.35794830322265625,11.656570434570312
