bar,open,high,low,close,volume,batched,isolated,cpu,abs_bi,abs_ic,abs_bc
0,88066.7,88174.6,88048.0,88155.1,5735.0,0.0,0.0,0.0,0.0,0.0,0.0
1,88146.7,88160.1,88081.7,88081.7,4816.0,0.0,0.0,0.0,0.0,0.0,0.0
2,88080.4,88080.4,87849.9,87850.0,10862.0,0.0,0.0,0.0,0.0,0.0,0.0
3,87857.1,87944.5,87780.2,87930.1,15390.0,0.0,0.0,0.0,0.0,0.0,0.0
4,87930.2,88039.6,87930.2,87991.6,4863.0,0.0,0.0,0.0,0.0,0.0,0.0
5,87980.8,87980.8,87852.6,87856.9,2161.0,0.0,0.0,0.0,0.0,0.0,0.0
6,87862.5,87869.1,87773.9,87797.8,3002.0,0.0,0.0,0.0,0.0,0.0,0.0
7,87794.2,87794.2,87660.4,87672.7,7045.0,0.0,0.0,0.0,0.0,0.0,0.0
8,87672.6,87704.8,87569.3,87664.0,6992.0,0.0,0.0,0.0,0.0,0.0,0.0
9,87657.2,87718.7,87621.5,87639.1,4116.0,87348.546875,87863.90625,87863.8984375,515.359375,0.0078125,515.3515625
10,87649.7,87726.9,87580.2,87580.2,5538.0,87223.828125,87812.3203125,87812.3203125,588.4921875,0.0,588.4921875
11,87583.2,87604.9,87412.0,87430.1,7937.0,87141.625,87742.828125,87742.828125,601.203125,0.0,601.203125
12,87427.6,87504.4,87326.9,87504.4,28049.0,87095.890625,87699.4765625,87699.4765625,603.5859375,0.0,603.5859375
13,87505.9,87647.8,87477.7,87600.8,5425.0,87081.8359375,87681.53125,87681.53125,599.6953125,0.0,599.6953125
14,87596.5,87649.2,87531.3,87564.6,5409.0,87088.8125,87660.2734375,87660.2734375,571.4609375,0.0,571.4609375
15,87564.6,87669.2,87529.0,87648.0,5356.0,87141.609375,87658.0390625,87658.0390625,516.4296875,0.0,516.4296875
16,87649.4,87731.5,87631.9,87721.9,8400.0,87148.5,87669.6484375,87669.6484375,521.1484375,0.0,521.1484375
17,87708.6,87759.6,87682.4,87759.6,6562.0,87157.296875,87686.0,87686.0,528.703125,0.0,528.703125
18,87750.7,87750.7,87519.8,87519.8,4150.0,87144.8046875,87655.78125,87655.78125,510.9765625,0.0,510.9765625
19,87502.6,87590.1,87498.4,87562.6,3954.0,87190.0234375,87638.8359375,87638.8359375,448.8125,0.0,448.8125
20,87566.9,87578.4,87328.7,87343.5,11941.0,87231.4765625,87585.140625,87585.140625,353.6640625,0.0,353.6640625
21,87343.4,87344.0,87227.3,87256.3,12379.0,87251.75,87525.3515625,87525.3515625,273.6015625,0.0,273.6015625
22,87252.7,87420.8,87252.7,87392.1,3767.0,87286.1796875,87501.125,87501.125,214.9453125,0.0,214.9453125
23,87392.1,87404.4,87287.0,87371.4,6300.0,87282.875,87477.5390625,87477.5390625,194.6640625,0.0,194.6640625
24,87372.5,87475.6,87339.6,87471.7,3668.0,87279.9921875,87476.4765625,87476.4765625,196.484375,0.0,196.484375
25,87471.1,87484.4,87403.9,87439.2,2831.0,87293.953125,87469.703125,87469.703125,175.75,0.0,175.75
26,87436.2,87436.2,87315.9,87370.4,3545.0,87277.8203125,87451.6484375,87451.6484375,173.828125,0.0,173.828125
27,87363.6,87377.7,87303.3,87303.3,4063.0,87230.671875,87424.671875,87424.671875,194.0,0.0,194.0
28,87303.2,87318.1,87204.0,87204.0,3420.0,87230.0390625,87384.546875,87384.546875,154.5078125,0.0,154.5078125
29,87200.9,87280.4,87200.9,87257.5,3839.0,87236.671875,87361.4453125,87361.4453125,124.7734375,0.0,124.7734375
30,87263.5,87278.8,87211.2,87226.8,13526.0,87213.984375,87336.9609375,87336.9609375,122.9765625,0.0,122.9765625
31,87226.1,87258.0,87206.6,87206.6,2066.0,87175.96875,87313.2578125,87313.2578125,137.2890625,0.0,137.2890625
32,87205.6,87205.6,87154.6,87173.2,5683.0,87185.0859375,87287.796875,87287.796875,102.7109375,0.0,102.7109375
33,87173.3,87298.7,87173.3,87286.8,7188.0,87199.9609375,87287.6171875,87287.6171875,87.65625,0.0,87.65625
34,87283.7,87286.9,87182.4,87186.8,7126.0,87178.328125,87269.2890625,87269.2890625,90.9609375,0.0,90.9609375
35,87183.8,87183.8,87080.0,87080.0,7382.0,87166.484375,87234.875,87234.875,68.390625,0.0,68.390625
36,87080.0,87113.9,86878.6,86895.9,34739.0,87116.8125,87173.2421875,87173.2421875,56.4296875,0.0,56.4296875
37,86901.3,86939.1,86776.4,86781.0,17855.0,87064.7734375,87101.921875,87101.921875,37.1484375,0.0,37.1484375
38,86790.1,86895.4,86767.0,86877.6,13092.0,86962.234375,87061.1328125,87061.1328125,98.8984375,0.0,98.8984375
39,86877.7,86894.4,86752.5,86799.2,5481.0,86861.9765625,87013.5078125,87013.5078125,151.53125,0.0,151.53125
40,86806.7,86985.6,86797.5,86985.6,5524.0,86816.234375,87008.4375,87008.4375,192.203125,0.0,192.203125
41,86985.6,87091.2,86985.6,87037.7,6819.0,86771.6796875,87013.7578125,87013.7578125,242.078125,0.0,242.078125
42,87042.2,87085.2,87006.2,87022.0,9574.0,86699.953125,87015.2578125,87015.2578125,315.3046875,0.0,315.3046875
43,87016.0,87059.1,86992.0,87055.7,4562.0,86646.140625,87022.609375,87022.609375,376.46875,0.0,376.46875
44,87037.1,87118.4,87034.5,87034.5,4385.0,86608.390625,87024.7734375,87024.7734375,416.3828125,0.0,416.3828125
45,87034.0,87079.4,86918.0,86918.1,5614.0,86525.71875,87005.375,87005.375,479.65625,0.0,479.65625
46,86922.3,86999.7,86852.1,86965.0,3934.0,86376.296875,86998.03125,86998.03125,621.734375,0.0,621.734375
47,86973.7,87026.1,86973.7,87022.1,3649.0,86230.421875,87002.40625,87002.40625,771.984375,0.0,771.984375
48,87024.4,87024.4,86888.0,86937.6,4724.0,86120.546875,86990.625,86990.625,870.078125,0.0,870.078125
49,86937.7,86946.2,86784.8,86834.6,8186.0,86087.3203125,86962.2578125,86962.2578125,874.9375,0.0,874.9375
